Date,Open,High,Low,Close,Adj Close,Volume,Identifier,Moving_Average_Percentage_Return
2023-06-22,0.8469974106811776,0.8642122690300529,0.8644829982718132,0.8651521038574733,0.8651521038574733,0.04101891833244744,Meta,9.403164091907172
2023-06-23,0.8550729921686573,0.8788391462927994,0.8684327537114505,0.8779394227034676,0.8779394227034676,0.15192265707378677,Meta,10.09737930067261
2023-06-26,0.8789671882279486,0.879237140032875,0.8638360493000108,0.8438620699127125,0.8438620699127125,0.06314837045132855,Meta,5.612142423293571
2023-06-27,0.8567346185904849,0.877777762173157,0.8742211077869813,0.8723594335646102,0.8723594335646102,0.06937153231923268,Meta,8.138342912500006
2023-06-28,0.8660729509677458,0.8784410513335629,0.8858320026087338,0.8665138802844328,0.8665138802844328,0.038228515724797955,Meta,6.852324486531101
2023-06-29,0.8650094857175453,0.8685572027244806,0.8743573349154801,0.8540254731379624,0.8540254731379624,0.03382757634455268,Meta,4.884787355234404
2023-06-30,0.8658735639105367,0.8767826766038069,0.887057838943516,0.8721270142607755,0.8721270142607755,0.04802943161390119,Meta,6.327748217618963
2023-07-03,0.8723206825406381,0.8779435591584682,0.8885219428646045,0.8689384200784687,0.8689384200784687,0.01137694589936899,Meta,5.461875533320635
2023-07-05,0.8754777118915337,0.9068656184941778,0.8936633479683327,0.8966719320628139,0.8966719320628139,0.09510959546793495,Meta,7.894497099324887
2023-07-06,0.9028613842872398,0.9068656184941778,0.9105178961733276,0.8887670403630953,0.8887670403630953,0.1406817474489881,Meta,6.4541851251320015
2023-07-07,0.8905320432165866,0.9004975162146451,0.9014947972387848,0.8839178594146643,0.8839178594146643,0.06750650817445293,Meta,5.361200931851543
2023-07-10,0.9017313890728842,0.9068988183789043,0.8960127723583831,0.8957751969642422,0.8957751969642422,0.10570317150325395,Meta,6.080228132169408
2023-07-11,0.8962480421643787,0.9136981142832392,0.9125268046975576,0.9096917715730022,0.9096917715730022,0.07427414693642993,Meta,7.004878377312278
2023-07-12,0.9223355972705979,0.9444444465531768,0.9404474431211636,0.9463929386241424,0.9463929386241424,0.10443836594554172,Meta,10.344711845003387
2023-07-13,0.9617825922979647,0.9669651025054663,0.9751439004579228,0.9599109643002038,0.9599109643002038,0.08321637531678204,Meta,11.124113290321478
2023-07-14,0.9557010842178321,0.9624543718257274,0.965167315534742,0.9448318877308336,0.9448318877308336,0.05765150957131321,Meta,8.945905928400796
2023-07-17,0.9415772596322974,0.9519402315026441,0.956144216600199,0.9506442961735256,0.9506442961735256,0.06676627176331547,Meta,9.075712073727873
2023-07-18,0.9526769119599906,0.960199006485858,0.9660526360037038,0.9553938398887821,0.9553938398887821,0.05164136060163868,Meta,9.074317599839482
2023-07-19,0.9598218852903236,0.9750579792842079,0.9759269726473707,0.9685465628299895,0.9685465628299895,0.05495633235586295,Meta,9.887222032185253
2023-07-20,0.9613838181835467,0.9646434386153045,0.9476659222687978,0.923741128252422,0.923741128252422,0.061835122708037635,Meta,4.814806952571635
2023-07-21,0.9317071946299363,0.9312105473806952,0.9101434014585226,0.89630662932796,0.89630662932796,0.12239714496357217,Meta,1.593216391662539
2023-07-24,0.9024957737372711,0.9048755485746385,0.9002689609040027,0.8875049011693104,0.8875049011693104,0.0654145357081949,Meta,0.3660870667112336
2023-07-25,0.9005350667296299,0.9074626091042913,0.9123905775690591,0.8970040899601824,0.8970040899601824,0.04772948821826324,Meta,1.008357778062677
2023-07-26,0.9204745837915612,0.9189717337775637,0.9125268046975576,0.9106217528694185,0.9106217528694185,0.13954169710893058,Meta,2.093482562739008
2023-07-27,1.0,0.9971807427155827,0.9736116310171585,0.9542645841260163,0.9542645841260163,0.19585507425258028,Meta,6.098147775426178
2023-07-28,0.9726164290219218,1.0,0.9886274766754068,1.0,1.0,0.11287659651840042,Meta,10.133717760149
2023-07-31,0.9952477727738037,0.9982089269504985,1.0,0.9771489151619307,0.9771489151619307,0.06834727871045576,Meta,7.3604491862589825
2023-08-01,0.9748097880688497,0.9931675042109384,0.9900235189876725,0.9907997229086519,0.9907997229086519,0.05845412359127802,Meta,8.238308663379948
2023-08-02,0.9763384559799951,0.9740961948187453,0.9763696328818516,0.9629001826558022,0.9629001826558022,0.05063436037402677,Meta,5.068744607278694
2023-08-03,0.9495197811914667,0.9660033180400035,0.9739180641231406,0.9591802574701368,0.9591802574701368,0.033112556413579484,Meta,4.327579537960387
2023-08-04,0.9662357389383475,0.9741624933690377,0.9748374673519404,0.9510097002687389,0.9510097002687389,0.04114201457114399,Meta,3.2118737230927676
2023-08-07,0.960486576426106,0.9697180612395911,0.9757226839100492,0.9703732792249776,0.9703732792249776,0.0366173153606189,Meta,4.825356674136002
2023-08-08,0.9643747254593108,0.9724378200889895,0.9745309303351051,0.9573535410751487,0.9573535410751487,0.033123505674703436,Meta,3.138293432248418
2023-08-09,0.959323417647301,0.9583084350013377,0.9498110579215266,0.9326756384817317,0.9326756384817317,0.04895779623889564,Meta,0.48650009191977417
2023-08-10,0.9429065404862339,0.9540297998572024,0.953284070366845,0.9344359638413898,0.9344359638413898,0.03038751757688207,Meta,0.43558798429698625
2023-08-11,0.9250606889426259,0.9287561851707881,0.9413326596792722,0.9208184022925131,0.9208184022925131,0.029089864235797982,Meta,-1.1289726375106501
2023-08-14,0.9197767290913296,0.933698109475329,0.9341482632914759,0.9359306236993686,0.9359306236993686,0.034644457583557796,Meta,0.1522075748186938
2023-08-15,0.9369247259347059,0.9370812587042942,0.9402090716240041,0.9218480208221039,0.9218480208221039,0.02131190728829272,Meta,-1.405902116946031
2023-08-16,0.9171845959299836,0.9166831685529677,0.9206306043141539,0.8964062665611346,0.8964062665611346,0.04428577969688464,Meta,-3.9062449397368915
2023-08-17,0.8934232569637461,0.8999999228203898,0.8888624587304246,0.8658495644896957,0.8658495644896957,0.062210715544168335,Meta,-6.84033706146008
2023-08-18,0.8468312886060462,0.8656384470050443,0.8528721034500606,0.8597382443474798,0.8597382443474798,0.09575891983216445,Meta,-7.368143707315808
2023-08-21,0.8615201107987587,0.8815920038077634,0.8783070903551173,0.8818253761576377,0.8818253761576377,0.04970665934061559,Meta,-5.149955164583897
2023-08-22,0.8917616305419185,0.8895521822667596,0.8949913286717757,0.8741862513199575,0.8741862513199575,0.025878412768563817,Meta,-5.792637186951674
2023-08-23,0.8783024970921662,0.9044775548345628,0.898123929162127,0.8962401369322708,0.8962401369322708,0.04342078806809247,Meta,-3.4584466855081977
2023-08-24,0.9115350255287183,0.9113100506236244,0.8946168339569707,0.8713630612328639,0.8713630612328639,0.04366598515811066,Meta,-5.640819865991465
2023-08-25,0.8704264040795239,0.8745937110333906,0.8584902515481077,0.8672113409166553,0.8672113409166553,0.06138553941037235,Meta,-5.810704410536233
2023-08-28,0.8766408706703386,0.884742956281964,0.8917565838127635,0.8830211243160926,0.8830211243160926,0.02999068981008673,Meta,-4.025443927208402
2023-08-29,0.8785683126959022,0.9102818663887086,0.8998603834293597,0.9086952978808965,0.9086952978808965,0.05190646543915496,Meta,-1.3165991750625656
2023-08-30,0.9071151438704134,0.9074295104387256,0.917736375320962,0.8990965732172091,0.8990965732172091,0.04152955205577356,Meta,-2.0475615828598785
2023-08-31,0.902562202283798,0.9167495683224208,0.9253294530942544,0.9017204888379535,0.9017204888379535,0.03991337475471996,Meta,-1.7132349288830002
2023-09-01,0.914426239275878,0.9188722353425448,0.9212775532859563,0.9033479307665924,0.9033479307665924,0.025280848547829363,Meta,-1.5735774039596984
